run_id,source_center,model,method,seed,case_id,video_id,lesion_id,shape,hard_flat,morphology_group,cluster_id,n_frames,dice_mean
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case95_4,case95,case95_4,Isp,False,non_flat,case95_4:case95,95,0.742625
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case96_1,case96,case96_1,Is,False,non_flat,case96_1:case96,115,0.341453
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case96_2,case96,case96_2,Is,False,non_flat,case96_2:case96,186,0.657013
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case97_1,case97,case97_1,IIa,True,hard_flat_IIa,case97_1:case97,150,0.478648
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case97_2,case97,case97_2,IIa,True,hard_flat_IIa,case97_2:case97,154,0.829575
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case97_3,case97,case97_3,IIa,True,hard_flat_IIa,case97_3:case97,127,0.454362
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case98,case98,case98,IIa,True,hard_flat_IIa,case98:case98,170,0.00048
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case99,case99,case99,Is,False,non_flat,case99:case99,161,0.81425
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case100,case100,case100,IIa,True,hard_flat_IIa,case100:case100,188,0.693819
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case10_1,case10,case10_1,IIa,True,hard_flat_IIa,case10_1:case10,213,0.653201
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case10_2,case10,case10_2,IIa,True,hard_flat_IIa,case10_2:case10,223,0.138143
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case11,case11,case11,IIa,True,hard_flat_IIa,case11:case11,113,0.774252
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case12_1,case12,case12_1,Is,False,non_flat,case12_1:case12,184,0.862182
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case12_2,case12,case12_2,Is,False,non_flat,case12_2:case12,248,0.688006
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case12_3,case12,case12_3,Is,False,non_flat,case12_3:case12,106,0.953867
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case13_1,case13,case13_1,Is,False,non_flat,case13_1:case13,98,0.587221
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case13_2,case13,case13_2,Is,False,non_flat,case13_2:case13,205,0.919363
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case13_3,case13,case13_3,Is,False,non_flat,case13_3:case13,176,0.909052
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_1,case14,case14_1,IIa,True,hard_flat_IIa,case14_1:case14,150,0.37046
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_2,case14,case14_2,IIa,True,hard_flat_IIa,case14_2:case14,150,0.29968
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_3,case14,case14_3,IIa,True,hard_flat_IIa,case14_3:case14,378,0.328217
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_4,case14,case14_4,IIa,True,hard_flat_IIa,case14_4:case14,145,0.235947
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_5,case14,case14_5,IIa,True,hard_flat_IIa,case14_5:case14,160,0.261404
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case14_6,case14,case14_6,IIa,True,hard_flat_IIa,case14_6:case14,200,0.287963
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case15_1,case15,case15_1,Is,False,non_flat,case15_1:case15,235,0.925447
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case15_2,case15,case15_2,Is,False,non_flat,case15_2:case15,150,0.956773
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case15_3,case15,case15_3,Is,False,non_flat,case15_3:case15,102,0.959803
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case16,case16,case16,Is,False,non_flat,case16:case16,199,0.657917
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case17_1,case17,case17_1,Is,False,non_flat,case17_1:case17,126,0.848084
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case17_2,case17,case17_2,Is,False,non_flat,case17_2:case17,178,0.957162
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case18_1,case18,case18_1,Is,False,non_flat,case18_1:case18,91,0.67654
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case18_2,case18,case18_2,Is,False,non_flat,case18_2:case18,152,0.710597
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case19,case19,case19,IIa,True,hard_flat_IIa,case19:case19,96,0.005314
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case1_1,case1,case1_1,Is,False,non_flat,case1_1:case1,150,0.778095
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case1_2,case1,case1_2,Is,False,non_flat,case1_2:case1,216,0.935867
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case1_3,case1,case1_3,Is,False,non_flat,case1_3:case1,161,0.908152
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_1,case20,case20_1,IIa,True,hard_flat_IIa,case20_1:case20,150,0.424887
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_10,case20,case20_10,IIa,True,hard_flat_IIa,case20_10:case20,150,0.676508
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_11,case20,case20_11,IIa,True,hard_flat_IIa,case20_11:case20,150,0.73368
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_12,case20,case20_12,IIa,True,hard_flat_IIa,case20_12:case20,156,0.632002
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_13,case20,case20_13,IIa,True,hard_flat_IIa,case20_13:case20,150,0.801778
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_14,case20,case20_14,IIa,True,hard_flat_IIa,case20_14:case20,150,0.800584
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_15,case20,case20_15,IIa,True,hard_flat_IIa,case20_15:case20,150,0.817974
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_16,case20,case20_16,IIa,True,hard_flat_IIa,case20_16:case20,150,0.846751
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_17,case20,case20_17,IIa,True,hard_flat_IIa,case20_17:case20,150,0.868898
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_18,case20,case20_18,IIa,True,hard_flat_IIa,case20_18:case20,150,0.833063
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_19,case20,case20_19,IIa,True,hard_flat_IIa,case20_19:case20,118,0.637364
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_2,case20,case20_2,IIa,True,hard_flat_IIa,case20_2:case20,205,0.469949
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_20,case20,case20_20,IIa,True,hard_flat_IIa,case20_20:case20,138,0.505398
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_3,case20,case20_3,IIa,True,hard_flat_IIa,case20_3:case20,148,0.692362
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_4,case20,case20_4,IIa,True,hard_flat_IIa,case20_4:case20,150,0.623236
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_5,case20,case20_5,IIa,True,hard_flat_IIa,case20_5:case20,191,0.565587
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_6,case20,case20_6,IIa,True,hard_flat_IIa,case20_6:case20,150,0.427243
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_7,case20,case20_7,IIa,True,hard_flat_IIa,case20_7:case20,170,0.432809
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_8,case20,case20_8,IIa,True,hard_flat_IIa,case20_8:case20,233,0.469072
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case20_9,case20,case20_9,IIa,True,hard_flat_IIa,case20_9:case20,150,0.710283
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case21,case21,case21,IIa,True,hard_flat_IIa,case21:case21,100,0.58881
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case22,case22,case22,IIa,True,hard_flat_IIa,case22:case22,314,0.1204
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case23,case23,case23,Ip,False,non_flat,case23:case23,182,0.741495
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_1,case24,case24_1,Ip,False,non_flat,case24_1:case24,150,0.899876
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_2,case24,case24_2,Ip,False,non_flat,case24_2:case24,150,0.969675
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_3,case24,case24_3,Ip,False,non_flat,case24_3:case24,152,0.963677
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_4,case24,case24_4,Ip,False,non_flat,case24_4:case24,150,0.943075
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_5,case24,case24_5,Ip,False,non_flat,case24_5:case24,150,0.937169
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case24_6,case24,case24_6,Ip,False,non_flat,case24_6:case24,221,0.819561
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case25_1,case25,case25_1,Is,False,non_flat,case25_1:case25,202,0.773955
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case25_2,case25,case25_2,Is,False,non_flat,case25_2:case25,136,0.91779
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case26_1,case26,case26_1,Is,False,non_flat,case26_1:case26,151,0.720762
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case26_2,case26,case26_2,Is,False,non_flat,case26_2:case26,219,0.46193
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case27,case27,case27,Is,False,non_flat,case27:case27,249,0.812978
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case28,case28,case28,Is,False,non_flat,case28:case28,195,0.210095
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case29_1,case29,case29_1,Isp,False,non_flat,case29_1:case29,214,0.564982
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case29_2,case29,case29_2,Isp,False,non_flat,case29_2:case29,163,0.871189
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_1,case2,case2_1,Is,False,non_flat,case2_1:case2,150,0.975431
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_2,case2,case2_2,Is,False,non_flat,case2_2:case2,150,0.982574
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_3,case2,case2_3,Is,False,non_flat,case2_3:case2,150,0.966537
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_4,case2,case2_4,Is,False,non_flat,case2_4:case2,150,0.971293
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_5,case2,case2_5,Is,False,non_flat,case2_5:case2,171,0.958608
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_6,case2,case2_6,Is,False,non_flat,case2_6:case2,99,0.981915
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_7,case2,case2_7,Is,False,non_flat,case2_7:case2,150,0.983774
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_8,case2,case2_8,Is,False,non_flat,case2_8:case2,181,0.852379
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case2_9,case2,case2_9,Is,False,non_flat,case2_9:case2,112,0.979744
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case30,case30,case30,IIa,True,hard_flat_IIa,case30:case30,224,0.881754
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case31,case31,case31,Ip,False,non_flat,case31:case31,183,0.889293
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_1,case32,case32_1,Ip,False,non_flat,case32_1:case32,210,0.903092
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_2,case32,case32_2,Ip,False,non_flat,case32_2:case32,100,0.908525
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_3,case32,case32_3,Ip,False,non_flat,case32_3:case32,165,0.66794
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_4,case32,case32_4,Ip,False,non_flat,case32_4:case32,185,0.683809
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_5,case32,case32_5,Ip,False,non_flat,case32_5:case32,150,0.942421
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case32_6,case32,case32_6,Ip,False,non_flat,case32_6:case32,171,0.962639
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case33_1,case33,case33_1,Is,False,non_flat,case33_1:case33,207,0.792709
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case33_2,case33,case33_2,Is,False,non_flat,case33_2:case33,186,0.777386
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case33_3,case33,case33_3,Is,False,non_flat,case33_3:case33,201,0.836711
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case34_1,case34,case34_1,Is,False,non_flat,case34_1:case34,121,0.698746
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case34_2,case34,case34_2,Is,False,non_flat,case34_2:case34,124,0.886621
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_1,case35,case35_1,Ip,False,non_flat,case35_1:case35,185,0.66108
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_2,case35,case35_2,Ip,False,non_flat,case35_2:case35,90,0.782424
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_3,case35,case35_3,Ip,False,non_flat,case35_3:case35,193,0.439544
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_4,case35,case35_4,Ip,False,non_flat,case35_4:case35,223,0.701834
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_5,case35,case35_5,Ip,False,non_flat,case35_5:case35,150,0.206524
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_6,case35,case35_6,Ip,False,non_flat,case35_6:case35,131,0.449205
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_7,case35,case35_7,Ip,False,non_flat,case35_7:case35,124,0.685731
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case35_8,case35,case35_8,Ip,False,non_flat,case35_8:case35,116,0.403308
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case36_1,case36,case36_1,IIa,True,hard_flat_IIa,case36_1:case36,334,0.491112
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case36_2,case36,case36_2,IIa,True,hard_flat_IIa,case36_2:case36,150,0.619806
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case36_3,case36,case36_3,IIa,True,hard_flat_IIa,case36_3:case36,203,0.667236
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case36_4,case36,case36_4,IIa,True,hard_flat_IIa,case36_4:case36,128,0.010946
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case37_1,case37,case37_1,Is,False,non_flat,case37_1:case37,187,0.896994
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case37_2,case37,case37_2,Is,False,non_flat,case37_2:case37,159,0.84654
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case37_3,case37,case37_3,Is,False,non_flat,case37_3:case37,102,0.932241
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case38_1,case38,case38_1,Is,False,non_flat,case38_1:case38,255,0.901463
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case38_2,case38,case38_2,Is,False,non_flat,case38_2:case38,254,0.54219
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case39_1,case39,case39_1,IIa,True,hard_flat_IIa,case39_1:case39,294,0.772196
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case39_2,case39,case39_2,IIa,True,hard_flat_IIa,case39_2:case39,270,0.910017
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case39_3,case39,case39_3,IIa,True,hard_flat_IIa,case39_3:case39,149,0.906957
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case3_1,case3,case3_1,IIa,True,hard_flat_IIa,case3_1:case3,198,0.902959
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case3_2,case3,case3_2,IIa,True,hard_flat_IIa,case3_2:case3,94,0.824282
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case4,case4,case4,Is,False,non_flat,case4:case4,80,0.94735
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case40,case40,case40,IIa,True,hard_flat_IIa,case40:case40,159,0.783474
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case41,case41,case41,IIa,True,hard_flat_IIa,case41:case41,108,0.537775
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case42,case42,case42,Is,False,non_flat,case42:case42,268,0.763319
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case43,case43,case43,Isp,False,non_flat,case43:case43,260,0.842272
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case44_1,case44,case44_1,IIa,True,hard_flat_IIa,case44_1:case44,150,0.814359
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case44_2,case44,case44_2,IIa,True,hard_flat_IIa,case44_2:case44,150,0.593343
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case44_3,case44,case44_3,IIa,True,hard_flat_IIa,case44_3:case44,217,0.667508
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case44_4,case44,case44_4,IIa,True,hard_flat_IIa,case44_4:case44,228,0.775669
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case45_1,case45,case45_1,Is,False,non_flat,case45_1:case45,118,0.490133
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case45_2,case45,case45_2,Is,False,non_flat,case45_2:case45,134,0.350799
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case45_3,case45,case45_3,Is,False,non_flat,case45_3:case45,131,0.807936
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case46,case46,case46,IIa,True,hard_flat_IIa,case46:case46,170,0.567585
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case47_1,case47,case47_1,Is,False,non_flat,case47_1:case47,150,0.727271
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case47_2,case47,case47_2,Is,False,non_flat,case47_2:case47,150,0.907404
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case47_3,case47,case47_3,Is,False,non_flat,case47_3:case47,150,0.917404
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case47_4,case47,case47_4,Is,False,non_flat,case47_4:case47,133,0.938407
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case47_5,case47,case47_5,Is,False,non_flat,case47_5:case47,122,0.935367
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case48,case48,case48,Is,False,non_flat,case48:case48,176,0.752331
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case49,case49,case49,IIa,True,hard_flat_IIa,case49:case49,181,0.267462
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case50_1,case50,case50_1,Ip,False,non_flat,case50_1:case50,203,0.662551
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case50_2,case50,case50_2,Ip,False,non_flat,case50_2:case50,150,0.779602
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case50_3,case50,case50_3,Ip,False,non_flat,case50_3:case50,150,0.741377
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case50_4,case50,case50_4,Ip,False,non_flat,case50_4:case50,237,0.704691
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_1,case51,case51_1,IIa,True,hard_flat_IIa,case51_1:case51,175,0.549741
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_10,case51,case51_10,IIa,True,hard_flat_IIa,case51_10:case51,218,0.931582
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_2,case51,case51_2,IIa,True,hard_flat_IIa,case51_2:case51,250,0.807427
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_3,case51,case51_3,IIa,True,hard_flat_IIa,case51_3:case51,210,0.774614
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_4,case51,case51_4,IIa,True,hard_flat_IIa,case51_4:case51,150,0.933946
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_5,case51,case51_5,IIa,True,hard_flat_IIa,case51_5:case51,150,0.889005
srcC1_polyp_pvt_joint_affine_floor_seed2_ja20260714,C1,polyp_pvt,joint_affine_floor,2,case51_6,case51,case51_6,IIa,True,hard_flat_IIa,case51_6:case51,150,0.926098
